anno_id,image,question,answer
516,177.jpg,cửa hàng có ma nơ canh tên gì ?,bình thủy
517,177.jpg,cửa hàng bình thủy kinh doanh gì ?,thời trang
518,177.jpg,cửa hàng thời trang này ở đâu ?,22 phố đồng xuân
519,177.jpg,số điện thoại của cửa hàng thời trang này là gì ?,0913557750
520,177.jpg,số điện thoại của cửa hàng thời trang này là gì ?,0943110865
521,177.jpg,số nhà của căn nhà kế bên cửa hàng thời trang là gì ?,20 phố đồng xuân
534,181.jpg,cô gái đang đứng chụp hình ở đâu ?,chợ bến thành
535,181.jpg,ở đây là đâu ?,chợ bến thành
536,181.jpg,dòng chữ xuất hiện trên cái cổng là gì ?,chợ bến thành
537,182.jpg,căn nhà sau cột điện bán gì ?,phở
538,182.jpg,quán phở tên gì ?,mộc vị gia
539,182.jpg,địa chỉ của quán phở này là gì ?,264 lê văn lương p . tân hương q . 7 tp . hcm
540,182.jpg,căn nhà kế bên quán phở kinh doanh gì ?,phụ kiện ngành nước
545,184.jpg,dòng chữ trong nền xanh nói về việc đi đâu ?,chợ bình tây ( chợ lớn )
546,184.jpg,tấm hình chụp khu chợ lấy nguồn từ đâu ?,gettyimages
547,184.jpg,số điện thoại của xương may là gì ?,0901 . 456 . 106
548,185.jpg,slogan của công ty này là gì ?,vietnambooking niềm tin của bạn
549,185.jpg,phía dưới hình máy bay là dịch vụ gì của công ty ?,vé máy bay
550,185.jpg,phía dưới hình cô gái cầm máy ảnh là dịch vụ gì của công ty ?,du lịch
551,185.jpg,công ty việt nam booking trong hình thuộc chi nhánh nào ?,đà nẵng
552,185.jpg,số điện thoại của công ty việt nam booking là gì ?,0236 7300 174
553,185.jpg,địa chỉ của công ty việt nam booking ở đâu ?,"174 nguyễn văn linh thanh khê , tp . đà nẵng"
554,186.jpg,chữ trắng trên bảng màu nâu là gì ?,hàm mặt
555,186.jpg,chữ màu vàng trên bảng màu nâu là gì ?,mỹ
557,188.jpg,người mạc áo xanh là của công ty nào ?,grab
558,188.jpg,trên áo người đàn ông là chữ gì ?,grab
559,189.jpg,siêu thị này bán gì ?,thực phẩm đông lạnh
560,189.jpg,siêu thị này khuyến mãi bao nhiêu ?,32 . 300
561,189.jpg,siêu thị này khuyến mãi bao nhiêu ?,38 . 200
562,189.jpg,siêu thị này khuyến mãi bao nhiêu ?,67 . 800
563,189.jpg,siêu thị bán thực phẩm như thế nào ?,đông lạnh
564,190.jpg,trên tấm biển của ngôi nhà màu vàng là chữ gì ?,mát xanh
565,191.jpg,cửa hàng bảng xanh tên gì ?,pnj
566,191.jpg,công ty vàng bạc đá quý phú nhuận thuộc chi nhánh nào ?,đồng nai
567,191.jpg,cửa hàng kế bên trá pnj bán gì ?,nệm cao cấp
568,191.jpg,cửa hàng kế bên trái pnj tên gì ?,ngọc lan
569,191.jpg,căn nhà phía bên phải pnj là trung tâm gì ?,giao dịch trả góp
570,192.jpg,hãng xe xuất hiện trong bức hình là của hãng nào ?,honda
571,192.jpg,bức hình nói đến tập phim bao nhiêu ?,25
572,192.jpg,tên của tập 25 là gì ?,bãi biển đông đúc
573,192.jpg,đây là kênh hoạt hình nào ?,pops kids
574,192.jpg,tên của chương trình hoạt hình này là gì ?,vui giao thông
575,193.jpg,siêu thị người đàn ông đang mua rau tên gì ?,0 đồng
576,193.jpg,siêu thị 0 đồng hỗ trợ cho ai ?,công nhận
577,193.jpg,siêu thị 0 đồng thuộc liên đoàn lao động nào ?,tỉnh bắc giang
578,194.jpg,tên của quán này là gì ?,king bbq buffet
579,194.jpg,hotline xuất hiện trong hình là gì ?,0935 248 949
580,194.jpg,tên tiếng việt của quán này là gì ?,vua nướng hàn quốc
581,195.jpg,bức hình này lấy nguồn từ đâu ?,tiin
582,195.jpg,địa chỉ trang web của tiin là gì ?,www . tiin . vn
583,196.jpg,nhà hàng này tên gì ?,isushi
584,196.jpg,nhà hàng isushi là nhà hàng gì ?,buffet nhật bản
585,196.jpg,đây là ở đâu ?,nhà hàng buffet nhật bản
586,197.jpg,của tiệm bên trái chàng trai tên gì ?,onni
587,197.jpg,cửa tiệm bên phải chàng trai tên gì ?,à . room
592,199.jpg,hội chợ triển lãm xúc tiến thương mại diễn ra ở đâu ?,cà mau
593,199.jpg,hội chợ triển lãm xúc tiến thương mại diễn ra năm nào ?,2017
594,199.jpg,một trong những nhãn hàng được quảng cáo là gì ?,bia saigon
595,199.jpg,một trong những nhãn hàng được quảng cáo là gì ?,nguyenkim
596,200.jpg,tên của căn nhà này là gì ?,đền hạ
599,202.jpg,trường cao đẳng này tên gì ?,công thương hà nội
600,202.jpg,hình chụp tòa nhà nào của trường ?,a
601,202.jpg,nhà trường kỷ niêm bao nhiêu năm ngày nhà giáo ?,15
602,203.jpg,đây là ở đâu ?,chợ nổi cái răng cần thơ
603,203.jpg,chợ nổi này tên gì ?,cái răng cần thơ
604,203.jpg,mọi người đang bán hàng ở chợ gì ?,chợ nổi
605,204.jpg,ở đây là khu di tích gì ?,nhà tù
606,204.jpg,khu di tích nhà tù này tên gì ?,chợ khu
607,204.jpg,tên của khu di tích này là gì ?,nhà tù chợ chu
614,207.jpg,quán này bán gì ?,thịt chó
615,207.jpg,đặc sản của quán này là gì ?,thịt chó
616,207.jpg,quán thịt chó này có số nhà bao nhiêu ?,89
617,208.jpg,ở đây cho thuê gì ?,căn hộ
618,208.jpg,khu căn hộ cho thuê giá bao ?,5 . 000 . 000 đ
619,208.jpg,kê bên khu căn hộ là công ty gì ?,dệt easy việt nam
620,208.jpg,số nhà của khu căn hộ là bao nhiêu ?,246
621,208.jpg,công ty dệt may easy việt nam chuyên kinh doanh gì ?,phụ liệu may mặc
622,208.jpg,công ty thịnh linh cho thuê gì ?,căn hộ & văn phòng
623,209.jpg,bức hình này lấy nguồn từ đâu ?,sieuthisongkhoe . com
624,209.jpg,bức hình này lấy nguồn từ đâu ?,vantaymedia
625,210.jpg,dòng chữ màu đỏ trên tấm bảng là gì ?,chuột chiên giòn
626,210.jpg,dòng chữ màu xanh trên tấm bảng là gì ?,ốc - cua - ghẹ
627,211.jpg,tấm hình này lấy nguồn từ đâu ?,afamily
628,212.jpg,con số ở trên lồng đèn là số mấy ?,13
629,212.jpg,trên lồng đèn có số gì ?,13
630,213.jpg,cửa hàng có bảng hiệu màu trắng tên gì ?,bình minh
631,213.jpg,căn nhà có bảng hiệu màu vàng ở đâu ?,242 hải thượng lãn ông - p . 13 - q . 5
632,213.jpg,cửa hàng có bảng hiệu màu vàng tên gì ?,vinh tam hưn
633,214.jpg,người nhân viên đang phun thuốc ở đâu ?,số 7 đặng minh khiêm
634,214.jpg,số điện thoại của cửa tiệm này là gì ?,0989 . 538 . 013
635,214.jpg,cửa hàng mà người nhân viên phun thuốc tên gì ?,phát phát moto
636,214.jpg,tiệm phát phát môt chuyên mua bán gì ?,xe moto
637,215.jpg,ở siêu thị này phải tuân thủ điều gì ?,quy định 5k
638,215.jpg,ở đây phải tuân thủ gì ?,quy định 5k
639,215.jpg,ở đây phải tuân thủ quy định gì ?,5k
640,216.jpg,cửa hàng này bán gì ?,vàng bạc trang sức
641,216.jpg,cửa hàng này tên gì ?,doji
642,216.jpg,ở đây là đâu ?,tập đoàn vàng bạc đá quý doji
644,218.jpg,bên cây cột điện treo tấm bảng nói về gì ?,vịt nướng đệ nhất
645,218.jpg,người ta treo bảng kế bên cột điện để bán gì ?,vịt nướng
646,218.jpg,tên của quán vịt nướng trên bảng quảng cáo màu đỏ là gì ?,đệ nhất
653,221.jpg,tấm hình chụp khu chung cư này được lấy ở nguồn nào ?,nhadatban
657,223.jpg,con đường bị chặn này tên gì ?,phố cửa nam
658,223.jpg,bức hình chụp khu phố nào ?,cửa nam
659,223.jpg,tên của khu phố trong bức hình là gì ?,cửa nam
660,224.jpg,đây là chương trình cấp quốc gia về gì ?,xúc tiến thương mại
661,224.jpg,hội chợ thương mại này diễn ra năm nào ?,2020
662,224.jpg,chương chình này diễn ra ở đâu ?,huế
671,227.jpg,chữ màu trắng trong tấm biển nói về gì ?,tóc nam
672,227.jpg,chữ màu vàng trong tấm bảng là gì ?,barbershop
673,227.jpg,đây là trang mạng xã hội của barbershop nào ?,bảo bảo biên hòa
679,230.jpg,đây là đâu ?,viettelpost
680,230.jpg,bức hình lấy nguồn từ đâu ?,báođồngnai
685,232.jpg,khu chợ này tên gì ?,tân thanh
686,232.jpg,chợ tân thanh này ở đâu ?,cửa khẩu
687,232.jpg,chợ này ở cửa khẩu nào ?,tân thanh
688,233.jpg,giấy lau kế bên hai ổ bánh mì tên gì ?,ốc béo
689,233.jpg,giấy lau trong mẹt bún ốc này tên gì ?,ốc béo
694,235.jpg,tấm hình này lấy nguồn từ đâu ?,vov
695,236.jpg,số điện thoại hiện trên bảng hiệu là gì ?,đt : 02763 . 829 . 481 - 0914 . 777 . 592
696,236.jpg,quán ăn này tên gì ?,nhật trường
697,236.jpg,địa chị của quán ăn này là gì ?,"đc : 180 đường , trưng nữ vương , khu phố 5 , phường 1 , thành phố tây ninh"
698,236.jpg,một trong những món của quán ăn là gì ?,"lẩu : thập cẩm , dựng đuôi bò nướng"
699,237.jpg,đây là ngân hàng nào ?,ngân hàng sài gòn - hà nội
700,238.jpg,tên của quán nước này là gì ?,diamond coffee
701,238.jpg,email liên hệ quán nước này là gì ?,trungcao . adv@gmail . com
708,241.jpg,dòng chữ trên tờ giấy là gì ?,quý khách đến làm việc vui lòng đeo khẩu trang xin cảm ơn
709,241.jpg,để vào làm việc thì phải làm gì ?,đeo khẩu trang
712,243.jpg,số tiền hiện trên biển hiệu cùng với tên của cửa hàng là bao nhiêu ?,39 . 000
713,243.jpg,hình ảnh này được lấy nguồn từ đâu ?,báo đà nẵng
714,243.jpg,tên của cửa hàng ở phía sau là gì ?,diệu hy
722,247.jpg,biển số xe đi đầu tiên là gì ?,99hc - 001 . 99
723,247.jpg,đây là nơi nào ở hà nội ?,phố cổ hà nội
724,247.jpg,biển số xe ở sau là gì ?,29hc - 000 - 49
725,247.jpg,những chiếc xe này phục vụ cho dịch vụ gì ?,du lịch
726,247.jpg,dòng chữ được ghi trên băng rôn màu vàng dán ở trược xe là gì ?,city tour - du lịch - phố cổ - hà nội
727,248.jpg,cửa hàng được cấp thuốc từ công ty nào ?,công ty cổ phần đông nam dược gia lai
728,248.jpg,cửa hàng đang có chương trình gì ?,sale khuyến mãi lớn
729,249.jpg,đây là tỉnh nào ?,tây ninh
730,249.jpg,tư vấn và kiểm tra sức khỏe trước hôn nhân là gì ?,là cơ sở xây đắp hạnh phúc
731,249.jpg,để phòng bệnh sốt xuất huyết phải làm gì ?,chung tay diệt bọ gậy / lăng quăng
732,249.jpg,"bước đầu tiên mỗi tuần , mỗi gia đình hãy dành ra 10 phút để làm gì ?",kiểm tra và thực hiện các biện pháp diệt bọ gậy / lăng quăng bằng cách thả cá vào dụng cụ chứ nước lớn : rau rửa dụng cụ chứa nước vừa và nhỏ lật úp các dụng cụ không chứa nước
733,250.jpg,đây là trung tâm thương mại gì ?,metro
736,252.jpg,khu trước mặt là gì ?,khu đậu xe
737,252.jpg,khu bên phải là gì ?,ga đón khách
738,252.jpg,đón khách ở đâu ?,vào ga đón khách
739,252.jpg,chữ cái kí hiệu khi đậu xe là gì ?,p
740,253.jpg,quán có lồng đèn treo trước nha tên gì ?,hải yến
741,253.jpg,loại bia được bán chủ yếu ở đây là gì ?,bia saigon
742,253.jpg,quán ngoài cùng bên phải tên gì ?,fatcat
743,253.jpg,quán cuối cùng bên từ bên phải sang tên gì ?,b & b
744,254.jpg,ở đây bán gì ?,kẹo tết
745,255.jpg,chợ này có tên là gì ?,chợ hàn
746,255.jpg,khẩu hiệu của chợ là gì ?,điểm đến an toàn - tin cậy - thân thiện
747,255.jpg,quán thịt bò tên gì ?,hữu trang
748,255.jpg,quán thịt heo tên gì ?,phương đông
753,257.jpg,quán nằm bên trái tên gì ?,oanh
754,257.jpg,ở đây bán bánh tráng gì ?,bánh tráng mắm ruốc
755,258.jpg,sản phẩm được bày bán ở đây là gì ?,sữa tươi
756,258.jpg,loại sữa tươi được bán tại đây là gì ?,sữa tươi không đường
757,258.jpg,tiêu chuẩn đánh giá của loại sữa này là gì ?,chuẩn global g . a . p
758,258.jpg,thương hiệu của sản phẩm này là gì ?,vinamilk
759,258.jpg,giá bán của sản phẩm này là bao nhiêu ?,31 . 900
760,259.jpg,tên của cửa hàng bên phải là gì ?,cường
761,259.jpg,sản phẩm của cửa hàng bên phải có xuất xứ từ đâu ?,đà lạt
762,259.jpg,cửa hàng bên phải bán gì ?,rau - củ - cải sạch
763,259.jpg,số điện thoại liên hệ với cửa hàng bên trái là gì ?,dđ : 0909 . 355 911
764,260.jpg,số điện thoại liên hệ với tiệm cắt tóc là gì ?,đt : 0972730732
765,260.jpg,tiệm cắt tóc này nằm ở quận mấy thành phố hồ chí minh ?,q . 10
766,260.jpg,tiệm cắt tóc này nằm ở phường nào quận 10 thành phố hồ chí minh ?,p . 12
767,260.jpg,khách hạn trong hẻm có tên là gì ?,bông sen
768,261.jpg,đang có ưu đãi gì cho sản phẩm lỗi tại cửa hàng này ?,1 đổi 1 trong 1 tháng cho điện thoại lỗi
769,261.jpg,cửa hàng này là gì ?,thegioididong
770,262.jpg,cửa hàng này đang có chương trình gì ?,khuyến mãi
771,263.jpg,gian hàng này đang có chương trình gì ?,sale
772,263.jpg,gian hàng này đang sale bao nhiêu phần trăm ?,80 %
773,264.jpg,cửa hàng này có tên là gì ?,viethung
774,265.jpg,biền số xe của xe màu xanh là gì ?,eb - 0261
775,265.jpg,cửa hàng bên kia đường có tên là gì ?,bạch lan
776,266.jpg,quán ăn này bán gì ?,hủ tiếu
777,266.jpg,tên của quán hủ tiếu này là gì ?,hủ tiếu sa đéc quốc hưng
778,266.jpg,giá bán một phần hủ tiếu bò viên là bao nhiêu ?,25
779,266.jpg,giá bán một phần hủ tiếu tái là bao nhiêu ?,30
780,266.jpg,giá bán một phần hủ tiếu lòng là bao nhiêu ?,30
781,266.jpg,giá bán một phần hủ tiếu sườn là bao nhiêu ?,30
782,266.jpg,giá bán một phần hủ tiếu nam vang là bao nhiêu ?,35
783,266.jpg,giá bán một phần hủ tiếu thập cẩm là bao nhiêu ?,40
784,266.jpg,địa chỉ của quán hủ tiếu này là gì ?,"321 lê văn thọ , phường 9 , gò vấp , tp . hcm"
785,267.jpg,ngôi nhà này cung cấp dịch vụ gì ?,chăm sóc da
786,267.jpg,tên của trung tâm chăm sóc da này là gì ?,tuyết vân spa
787,268.jpg,công ty này có tên là gì ?,công tu cổ phần bất động sản
790,270.jpg,tên của bìa sách là gi ?,phố cổ hà nội
791,270.jpg,sách được viết theo thể loại nào ?,kí họa và hồi ức
792,270.jpg,cuốn sách này được nhà xuất bản nào phát hành ?,nhà xuất bản kim đồng
793,271.jpg,cửa hàng tiện lợi này là gì ?,lotte mart
794,271.jpg,đang có khuyến mãi cho sản phẩm nào trong cửa hàng ?,kem tươi
795,271.jpg,khi mua kem tươi trong cửa hàng lúc này giá bao nhiêu tiền ?,4000 đ / cây
798,273.jpg,tên của resort này là gì ?,flamingo
799,273.jpg,resort này nằm trên bãi biển nào ?,cat bai beach
804,275.jpg,cơ sở này là gì ?,doanh trại
805,275.jpg,doanh trại này thuộc đơn vị nào ?,quân đội nhân dân việt nam
806,275.jpg,các chiến sĩ đang chuẩn bị cho dịp gì ?,năm mới 2012
812,277.jpg,tập đoàn tài trợ cho các gian hàng này là gì ?,vineco
813,277.jpg,mua sản phẩm ở đây được trợ giá bao nhiêu ?,30 % - 50 %
814,277.jpg,khẩu hiện của các gian hàng vineco là gì ?,vineco chất lượng vàng giá tốt ngỡ ngàng
815,277.jpg,giá của dưa chuộ l1 mt là ?,18 . 000
816,278.jpg,chợ này có tên là gì ?,kim biên
817,279.jpg,tên cửa cửa hàng phía sau biển hiệu này là gì ?,thành danh
818,279.jpg,hotline liên lạc để được tư vấn là gì ?,09 44 33 22 31
819,280.jpg,đang có chương trình gì tại cửa hàng ?,hot sale
820,280.jpg,khẩu hiệu của đợt sale này tại cửa hàng là gì ?,chào hè rực rỡ giá sale hết cỡ
821,280.jpg,địa chỉ của cửa hàng đang có sự kiện sale này là ?,491 đl bình dương
822,281.jpg,biển hiệu cho biết tốc độ tối đa là bao nhiêu ?,40
823,281.jpg,loại bia được quảng cáo trên xe tải là gì ?,bia saigon sagota
824,282.jpg,quán ăn này bán nhưng món ăn nào ?,bánh canh trà vinh - hủ tiếu cháo lòng - bún thịt xào
825,282.jpg,ngoài bán đồ ăn thì quán này còn bán gì ?,cà phê giải khát
826,282.jpg,tên của quán ăn này là gì ?,thành đạt
827,283.jpg,địa chỉ của quán ăn này là gì ?,206 chiến thắng - hà đông - hn
828,283.jpg,số điện thoại liên hệ cửa quán ăn là ?,0979 05 1936
829,283.jpg,các món ăn được phục vụ ở quán là ?,sữa chua mít - hoa quả dầm - caramen - phomai que - khoai lang kén khoai lang lắc nem chua rán bánh koroke
830,284.jpg,trường đại học này có tên là gì ?,đại học kinh tế quốc dân
834,286.jpg,khu chung cư phía sau có tên là gì ?,15 cao thắng
